step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1215,4987064,9720,0.00537114881975367,0.75,0.75,,,,,
1216,4992768,9728,0.007159706767098076,0.5,0.5,,,,,
1217,4995720,9736,0.009473372220285534,0.875,0.875,0.00782867115603786,0.75,0.75,,
1218,4999504,9744,0.007018951773030676,0.875,0.875,,,,,
1219,5003352,9752,0.006957030544440011,0.875,0.875,,,,,
1220,5008352,9760,0.006358996007353743,0.875,0.875,,,,,
1221,5011688,9768,0.007235267602256557,0.625,0.625,,,,,
1222,5014576,9776,0.007807763633967275,0.75,0.75,,,,,
1223,5018872,9784,0.009657752865059243,1.0,1.0,,,,,
1224,5025600,9792,0.006513956972455225,0.625,0.625,,,,,
1225,5030216,9800,0.0056544347791363395,0.875,0.875,0.010133613507731865,0.5,0.5,,
1226,5034064,9808,0.009021489525148958,0.75,0.75,,,,,
1227,5037272,9816,0.006505193726491723,0.875,0.875,,,,,
1228,5042464,9824,0.005834729053546424,0.75,0.75,,,,,
1229,5046312,9832,0.009981570542832198,0.5,0.5,,,,,
1230,5051184,9840,0.005121115315548715,1.0,1.0,,,,,
1231,5054904,9848,0.009116406963229105,0.625,0.625,,,,,
1232,5059456,9856,0.010967879914783457,0.625,0.625,,,,,
1233,5063368,9864,0.007085002210821012,0.625,0.625,0.010401217589455164,0.5,0.5,,
1234,5066768,9872,0.007358894589064291,1.0,1.0,,,,,
1235,5070808,9880,0.006072639078101152,0.875,0.875,,,,,
1236,5077472,9888,0.0047169942528456155,1.0,1.0,,,,,
1237,5081896,9896,0.007362394500348555,0.875,0.875,,,,,
1238,5085424,9904,0.007359446156436923,1.0,1.0,,,,,
1239,5089656,9912,0.007526856477107756,0.75,0.75,,,,,
1240,5094528,9920,0.006036300086182897,1.0,1.0,,,,,
1241,5097480,9928,0.006540304241700566,0.875,0.875,0.006540247275838172,0.625,0.625,,
1242,5102160,9936,0.007392993044471765,1.0,1.0,,,,,
1243,5105752,9944,0.010727746568883954,0.5,0.5,,,,,
1244,5109152,9952,0.00868651336169919,0.625,0.625,,,,,
1245,5113128,9960,0.007041159651005067,1.0,1.0,,,,,
1246,5117424,9968,0.00901521024892575,0.875,0.875,,,,,
1247,5120952,9976,0.008818593023537286,0.625,0.625,,,,,
1248,5124800,9984,0.0072623057164779,1.0,1.0,,,,,
1249,5128520,9992,0.006571275179455893,0.75,0.75,0.005821691935996205,0.75,0.75,,
1250,5131856,10000,0.012684293645031578,0.25,0.25,,,,,
1251,5136920,10008,0.006322306529002499,0.75,0.75,,,,,
1252,5140960,10016,0.009066479283189943,0.625,0.625,,,,,
1253,5143784,10024,0.008090477534041898,0.875,0.875,,,,,
1254,5149744,10032,0.0043504634611391734,0.875,0.875,,,,,
1255,5152824,10040,0.007949821468752526,1.0,1.0,,,,,
1256,5156544,10048,0.008369535806797914,0.5,0.5,,,,,
1257,5160264,10056,0.010577494800211676,0.625,0.625,0.010137363811942078,0.625,0.625,,
1258,5164624,10064,0.009683236895469051,0.625,0.625,,,,,
1259,5167704,10072,0.0076803409901263775,0.75,0.75,,,,,
1260,5171680,10080,0.004835755962571597,0.875,0.875,,,,,
1261,5174376,10088,0.008414146157819888,0.75,0.75,,,,,
1262,5178800,10096,0.006946040251464674,1.0,1.0,,,,,
1263,5182712,10104,0.009916220486688486,1.0,1.0,,,,,
1264,5186944,10112,0.007078326290514964,0.875,0.875,,,,,
1265,5191496,10120,0.008720348741537624,0.75,0.75,0.011947794154477784,0.625,0.625,,
1266,5197008,10128,0.00660254712414645,1.0,1.0,,,,,
1267,5200472,10136,0.010783829261514942,0.75,0.75,,,,,
1268,5204768,10144,0.005810968898600462,1.0,1.0,,,,,
1269,5209000,10152,0.006268832783549897,0.875,0.875,,,,,
1270,5212336,10160,0.008177121710238457,0.75,0.75,,,,,
1271,5217016,10168,0.00792061377846094,0.875,0.875,,,,,
1272,5221824,10176,0.008801064922882048,0.75,0.75,,,,,
1273,5226632,10184,0.008229576601376633,1.0,1.0,0.010043530368175421,0.625,0.625,,
1274,5232336,10192,0.006324520826510865,0.75,0.75,,,,,
1275,5235864,10200,0.006924750914885348,0.75,0.75,,,,,
1276,5240032,10208,0.00785624042762204,0.75,0.75,,,,,
1277,5247848,10216,0.0055870544381087135,0.625,0.625,,,,,
1278,5250800,10224,0.009857962716747729,0.875,0.875,,,,,
1279,5257208,10232,0.005341329004794122,0.75,0.75,,,,,
1280,5260672,10240,0.009340765686962056,0.875,0.875,,,,,
1281,5264776,10248,0.007691283166862496,0.75,0.75,0.007175294459248347,0.625,0.625,,
1282,5268496,10256,0.007868548113034312,0.625,0.625,,,,,
1283,5272472,10264,0.010273173431967821,0.75,0.75,,,,,
1284,5277792,10272,0.005524585568689299,0.625,0.625,,,,,
1285,5282856,10280,0.008441086807741425,0.625,0.625,,,,,
1286,5286576,10288,0.005893774521381551,1.0,1.0,,,,,
1287,5292344,10296,0.004847803612092694,0.875,0.875,,,,,
1288,5295104,10304,0.010334406769558732,0.625,0.625,,,,,
1289,5298696,10312,0.00496109270690393,0.75,0.75,0.005312010542349011,0.875,0.875,,
1290,5304272,10320,0.0057444816278600834,0.875,0.875,,,,,
1291,5306456,10328,0.00380577052413933,0.875,0.875,,,,,
1292,5310496,10336,0.011167494134689428,0.875,0.875,,,,,
1293,5313640,10344,0.009250580207069946,0.75,0.75,,,,,
1294,5316592,10352,0.006810061199945727,0.875,0.875,,,,,
1295,5320760,10360,0.009085839207665316,0.875,0.875,,,,,
1296,5324224,10368,0.008959909405558571,0.75,0.75,,,,,
1297,5328712,10376,0.006135187380451636,0.625,0.625,0.005740841331485891,0.75,0.75,,
1298,5331280,10384,0.004255919669397014,1.0,1.0,,,,,
1299,5334744,10392,0.007934342468031428,0.75,0.75,,,,,
1300,5339360,10400,0.006719232667876605,0.875,0.875,,,,,
1301,5344360,10408,0.006766869195241988,0.75,0.75,,,,,
1302,5348656,10416,0.0070523428600068406,1.0,1.0,,,,,
1303,5352696,10424,0.007485173621289975,0.75,0.75,,,,,
1304,5357568,10432,0.004373573250853577,0.875,0.875,,,,,
1305,5363144,10440,0.005988762446294578,0.625,0.625,0.004804250616622158,1.0,1.0,,
1306,5367120,10448,0.0066377303472483955,0.875,0.875,,,,,
1307,5371800,10456,0.00575245863001298,0.75,0.75,,,,,
1308,5375712,10464,0.009636428535147163,0.625,0.625,,,,,
1309,5379496,10472,0.005514644106009866,0.875,0.875,,,,,
1310,5384688,10480,0.004468693048564919,0.75,0.75,,,,,
1311,5390200,10488,0.005336330097497509,0.75,0.75,,,,,
1312,5394048,10496,0.006444514955467059,0.75,0.75,,,,,
1313,5399560,10504,0.008371129138680607,0.875,0.875,0.0063206162811883584,1.0,1.0,,
1314,5403280,10512,0.008047581753206854,0.5,0.5,,,,,
1315,5406872,10520,0.006689918213163172,0.75,0.75,,,,,
1316,5410592,10528,0.0064661941968583644,0.5,0.5,,,,,
1317,5414120,10536,0.006094184917070334,0.75,0.75,,,,,
1318,5420208,10544,0.0040544707979979075,0.75,0.75,,,,,
1319,5423992,10552,0.006330331045856452,0.875,0.875,,,,,
1320,5427712,10560,0.0073657235834278315,0.625,0.625,,,,,
1321,5431048,10568,0.009295947304005205,0.75,0.75,0.0036813394094588883,0.875,0.875,,
1322,5434320,10576,0.008837527165647244,0.625,0.625,,,,,
1323,5438104,10584,0.005588383773897029,0.875,0.875,,,,,
1324,5443168,10592,0.0073799352565736285,0.75,0.75,,,,,
1325,5447272,10600,0.005499409108443474,0.75,0.75,,,,,
1326,5450928,10608,0.006099019386855928,1.0,1.0,,,,,
1327,5454776,10616,0.007554692507436766,0.875,0.875,,,,,
1328,5458688,10624,0.006193500645704068,0.875,0.875,,,,,
1329,5462024,10632,0.007951169764726386,0.875,0.875,0.013250933099100916,0.625,0.625,,
1330,5465680,10640,0.006280143696381617,0.75,0.75,,,,,
1331,5470104,10648,0.007745077923216836,0.75,0.75,,,,,
1332,5474080,10656,0.006647167228245573,1.0,1.0,,,,,
1333,5476648,10664,0.008748669947658577,0.625,0.625,,,,,
1334,5480560,10672,0.004282537402790819,1.0,1.0,,,,,
1335,5484088,10680,0.009438387012560097,0.75,0.75,,,,,
1336,5487552,10688,0.006879019635065826,0.5,0.5,,,,,
1337,5491656,10696,0.005685467178252719,0.875,0.875,0.0068028588083065755,0.5,0.5,,
1338,5496848,10704,0.004959149398292555,0.625,0.625,,,,,
1339,5501144,10712,0.007096125095053516,0.875,0.875,,,,,
1340,5505760,10720,0.006158371521061215,0.75,0.75,,,,,
1341,5508456,10728,0.007102872400193769,1.0,1.0,,,,,
1342,5511856,10736,0.005716675595612967,0.875,0.875,,,,,
1343,5516920,10744,0.004586486694915492,0.875,0.875,,,,,
1344,5521024,10752,0.008228029054562188,0.625,0.625,,,,,
1345,5525768,10760,0.004790044853862975,1.0,1.0,0.009811016420481343,0.75,0.75,,
1346,5529296,10768,0.012640133427713324,0.75,0.75,,,,,
1347,5532824,10776,0.00831414642121517,0.75,0.75,,,,,
1348,5536672,10784,0.007778299771789454,0.75,0.75,,,,,
1349,5540392,10792,0.004826248570087156,0.875,0.875,,,,,
1350,5545776,10800,0.004872380018970395,0.75,0.75,,,,,
1351,5551352,10808,0.006759257457995644,0.875,0.875,,,,,
1352,5555648,10816,0.006131164755223593,0.75,0.75,,,,,
1353,5559816,10824,0.007063235604301415,1.0,1.0,0.0063853071317916165,0.875,0.875,,
1354,5565264,10832,0.004636079445524128,0.625,0.625,,,,,
1355,5569240,10840,0.009215381679086719,0.625,0.625,,,,,
1356,5573216,10848,0.010798674526971,0.75,0.75,,,,,
1357,5577000,10856,0.005610860545948779,0.875,0.875,,,,,
1358,5580080,10864,0.005701827415735792,0.75,0.75,,,,,
1359,5584696,10872,0.006508507945542012,0.875,0.875,,,,,
1360,5588864,10880,0.008311195560554934,1.0,1.0,,,,,
1361,5592392,10888,0.006578481654021247,1.0,1.0,0.006395305814362559,0.75,0.75,,
1362,5595536,10896,0.005766483078721974,0.875,0.875,,,,,
1363,5600408,10904,0.007537099280128465,0.5,0.5,,,,,
1364,5604512,10912,0.009827374319183308,0.75,0.75,,,,,
1365,5607720,10920,0.007567324405931284,0.875,0.875,,,,,
1366,5611888,10928,0.006227338385878726,0.875,0.875,,,,,
1367,5615224,10936,0.007429439052323376,0.625,0.625,,,,,
1368,5620288,10944,0.008895974713466932,0.75,0.75,,,,,
1369,5623560,10952,0.005142772007373457,0.75,0.75,0.004059782442646257,0.75,0.75,,
1370,5628304,10960,0.004700903785186104,0.875,0.875,,,,,
1371,5631128,10968,0.007443834265777272,0.875,0.875,,,,,
1372,5634080,10976,0.006362770088770397,0.875,0.875,,,,,
1373,5639016,10984,0.006511105309681965,1.0,1.0,,,,,
1374,5644208,10992,0.007113391230510289,1.0,1.0,,,,,
1375,5647672,11000,0.008084392094653739,0.75,0.75,,,,,
1376,5651840,11008,0.008229732593247262,0.625,0.625,,,,,
1377,5655688,11016,0.005013229257450695,0.75,0.75,0.008068643688553827,0.625,0.625,,
1378,5661648,11024,0.005653112637883763,0.875,0.875,,,,,
1379,5665176,11032,0.003920117168192684,1.0,1.0,,,,,
1380,5668832,11040,0.006906016774351469,1.0,1.0,,,,,
1381,5673192,11048,0.006652681534453899,0.625,0.625,,,,,
1382,5676976,11056,0.006140093310281535,0.875,0.875,,,,,
1383,5681080,11064,0.008556759162448122,1.0,1.0,,,,,
1384,5686208,11072,0.005477509917800885,0.875,0.875,,,,,
1385,5689864,11080,0.005403519698006962,0.625,0.625,0.0075729533300419195,0.875,0.875,,
1386,5694416,11088,0.005537553910874245,0.75,0.75,,,,,
1387,5697944,11096,0.006477538628384856,0.75,0.75,,,,,
1388,5701344,11104,0.006081413831744795,0.75,0.75,,,,,
1389,5705576,11112,0.00573863071668067,1.0,1.0,,,,,
1390,5709040,11120,0.009653021374093025,0.75,0.75,,,,,
1391,5712952,11128,0.008862667913133344,0.875,0.875,,,,,
1392,5716288,11136,0.00699310524008327,0.875,0.875,,,,,
1393,5719752,11144,0.01103752302310833,0.75,0.75,0.006752421510005321,0.5,0.5,,
1394,5722128,11152,0.009294594622154618,0.75,0.75,,,,,
1395,5724824,11160,0.006067199617518741,0.75,0.75,,,,,
1396,5730144,11168,0.005533878747229264,0.875,0.875,,,,,
1397,5734184,11176,0.008366628871673894,0.75,0.75,,,,,
1398,5738352,11184,0.005293066064311384,0.75,0.75,,,,,
1399,5743416,11192,0.007959301374107814,0.875,0.875,,,,,
1400,5747648,11200,0.0064811714841077955,0.875,0.875,,,,,
1401,5751176,11208,0.008605431938117485,0.75,0.75,0.00960062268495573,0.625,0.625,,
1402,5756432,11216,0.0056084573767839286,0.75,0.75,,,,,
1403,5759896,11224,0.00510385419507834,0.875,0.875,,,,,
1404,5762848,11232,0.008036352877076608,0.625,0.625,,,,,
1405,5767272,11240,0.0084842381688301,0.5,0.5,,,,,
1406,5771120,11248,0.007939087194429978,0.875,0.875,,,,,
1407,5775864,11256,0.007533911973538121,0.625,0.625,,,,,
1408,5779520,11264,0.008901811262138048,0.5,0.5,,,,,
1409,5782600,11272,0.009151332629572887,0.875,0.875,0.008291503568154676,0.5,0.5,,
1410,5786448,11280,0.008175597958056908,0.625,0.625,,,,,
1411,5788952,11288,0.008262855449645865,0.625,0.625,,,,,
1412,5793056,11296,0.006888648606332481,0.875,0.875,,,,,
1413,5797160,11304,0.005259916934472646,0.875,0.875,,,,,
1414,5800368,11312,0.006286819519972946,0.875,0.875,,,,,
1415,5804984,11320,0.0049191406250938515,1.0,1.0,,,,,
1416,5808832,11328,0.006430642882220913,0.75,0.75,,,,,
1417,5813128,11336,0.005890734572152646,1.0,1.0,0.005686335449911312,1.0,1.0,,
1418,5816912,11344,0.006157714542746757,1.0,1.0,,,,,
1419,5821720,11352,0.006668063006645562,0.75,0.75,,,,,
1420,5826528,11360,0.005892540547579857,0.875,0.875,,,,,
1421,5831080,11368,0.004522507118229679,1.0,1.0,,,,,
1422,5836208,11376,0.006016813193318761,0.75,0.75,,,,,
1423,5839736,11384,0.00860481440541566,0.875,0.875,,,,,
1424,5844800,11392,0.005474364763108809,0.75,0.75,,,,,
1425,5848456,11400,0.004818946277624185,1.0,1.0,0.00687870239087151,0.75,0.75,,
1426,5852304,11408,0.008292470199249401,0.625,0.625,,,,,
1427,5855512,11416,0.004254849960893862,1.0,1.0,,,,,
1428,5859680,11424,0.004106928411323521,0.75,0.75,,,,,
1429,5864296,11432,0.006852648511401525,1.0,1.0,,,,,
1430,5869616,11440,0.006074583101753402,0.875,0.875,,,,,
1431,5874232,11448,0.00821547736584537,0.875,0.875,,,,,
1432,5878656,11456,0.009051996060730674,0.875,0.875,,,,,
1433,5883144,11464,0.005993059863149301,1.0,1.0,0.005529781232828529,1.0,1.0,,
1434,5886864,11472,0.007683395811371513,0.875,0.875,,,,,
1435,5893016,11480,0.005887366126842764,1.0,1.0,,,,,
1436,5897696,11488,0.006870062409508087,0.875,0.875,,,,,
1437,5901864,11496,0.006839340787719702,0.75,0.75,,,,,
1438,5906544,11504,0.00593080743801809,0.875,0.875,,,,,
1439,5910072,11512,0.006814692988981821,0.875,0.875,,,,,
1440,5915456,11520,0.006394231560681088,0.875,0.875,,,,,
1441,5918920,11528,0.010240401565208576,0.625,0.625,0.008312136344852698,1.0,1.0,,
1442,5922960,11536,0.005522632051480972,0.875,0.875,,,,,
1443,5926488,11544,0.0055006001019070674,0.875,0.875,,,,,
1444,5930784,11552,0.005386401517695058,1.0,1.0,,,,,
1445,5934952,11560,0.008423264881158675,0.875,0.875,,,,,
1446,5938800,11568,0.007809986253048583,0.75,0.75,,,,,
1447,5942648,11576,0.0066950766021133925,0.875,0.875,,,,,
1448,5946624,11584,0.003860878663286565,0.875,0.875,,,,,
1449,5950472,11592,0.006549838771625322,1.0,1.0,0.007120814920856274,0.5,0.5,,
1450,5954512,11600,0.004873689289173779,0.875,0.875,,,,,
1451,5957656,11608,0.009212588697223464,0.625,0.625,,,,,
1452,5961440,11616,0.009042439583404633,0.875,0.875,,,,,
1453,5965480,11624,0.0049422699790149455,1.0,1.0,,,,,
1454,5969584,11632,0.009124840123793231,0.625,0.625,,,,,
1455,5974008,11640,0.007798959991839775,1.0,1.0,,,,,
1456,5977792,11648,0.00475192970746208,1.0,1.0,,,,,
1457,5983944,11656,0.003953689470567803,0.875,0.875,0.004404479938523572,1.0,1.0,,
1458,5988048,11664,0.007515571403143453,0.875,0.875,,,,,
1459,5991064,11672,0.004214938648050071,0.75,0.75,,,,,
1460,5993824,11680,0.007800828614996424,0.875,0.875,,,,,
1461,5997160,11688,0.007020886260277604,0.875,0.875,,,,,
1462,6001136,11696,0.006631519470572845,0.875,0.875,,,,,
1463,6004664,11704,0.009983501922142996,0.625,0.625,,,,,
1464,6009088,11712,0.00614095499916148,0.875,0.875,,,,,
1465,6012232,11720,0.006925157401073424,0.75,0.75,0.00976382891223379,0.625,0.625,,
1466,6015952,11728,0.0062644675730926455,0.75,0.75,,,,,
1467,6020376,11736,0.005223027643861428,0.875,0.875,,,,,
1468,6023712,11744,0.007128403532225049,0.75,0.75,,,,,
1469,6026984,11752,0.010569849347542548,0.875,0.875,,,,,
1470,6031408,11760,0.006112634498707389,0.875,0.875,,,,,
1471,6036600,11768,0.006184261656876991,1.0,1.0,,,,,
1472,6041088,11776,0.008161396822879193,0.75,0.75,,,,,
1473,6044808,11784,0.00683300982316598,0.75,0.75,0.004978924682523182,1.0,1.0,,
1474,6047504,11792,0.007147179757313542,1.0,1.0,,,,,
1475,6050904,11800,0.005047543105047376,1.0,1.0,,,,,
1476,6054368,11808,0.007935496669324612,1.0,1.0,,,,,
1477,6057512,11816,0.01277827104981253,0.5,0.5,,,,,
1478,6060720,11824,0.005505298844276556,0.875,0.875,,,,,
1479,6065528,11832,0.006698313504814018,1.0,1.0,,,,,
1480,6070272,11840,0.004168119693863352,0.875,0.875,,,,,
1481,6075144,11848,0.006934460433056805,1.0,1.0,0.015521177404333616,0.5,0.5,,
1482,6078416,11856,0.008083593007992485,0.625,0.625,,,,,
1483,6083160,11864,0.005351125852676598,0.875,0.875,,,,,
1484,6086880,11872,0.008399544992499881,0.625,0.625,,,,,
1485,6090856,11880,0.007148724984693389,0.75,0.75,,,,,
1486,6095280,11888,0.006004747333401278,0.875,0.875,,,,,
1487,6099960,11896,0.009063608552544412,0.75,0.75,,,,,
1488,6103296,11904,0.004288514232819212,0.75,0.75,,,,,
1489,6106952,11912,0.010376104790736404,0.625,0.625,0.006146637552232363,1.0,1.0,,
1490,6110608,11920,0.0072921907719730224,0.75,0.75,,,,,
1491,6117848,11928,0.004926542255433428,0.75,0.75,,,,,
1492,6121440,11936,0.0065590128439589794,1.0,1.0,,,,,
1493,6127144,11944,0.004864277175698034,1.0,1.0,,,,,
1494,6130928,11952,0.009590000032781282,0.375,0.375,,,,,
1495,6133688,11960,0.006961204472618403,1.0,1.0,,,,,
1496,6138688,11968,0.005344003617148378,0.875,0.875,,,,,
1497,6143496,11976,0.008008729583429802,0.875,0.875,0.007263974557656817,0.875,0.875,,
1498,6147792,11984,0.008197976165555435,0.75,0.75,,,,,
1499,6151256,11992,0.008769341180097102,0.625,0.625,,,,,
1500,6156256,12000,0.007873983069104399,0.875,0.875,,,,,
1501,6160488,12008,0.004005177590527027,0.75,0.75,,,,,
1502,6164464,12016,0.010650492481119924,0.625,0.625,,,,,
1503,6169144,12024,0.00502410780013528,1.0,1.0,,,,,
1504,6172416,12032,0.009099229981434562,0.875,0.875,,,,,
1505,6175944,12040,0.011218409836102965,0.75,0.75,0.005506828721925931,0.875,0.875,,
1506,6179856,12048,0.00525107300007845,0.875,0.875,,,,,
1507,6185240,12056,0.007774657979469439,1.0,1.0,,,,,
1508,6189792,12064,0.007437701479464225,0.875,0.875,,,,,
1509,6192872,12072,0.008255332595580216,0.75,0.75,,,,,
1510,6198320,12080,0.006110844996077791,0.875,0.875,,,,,
1511,6202040,12088,0.006689093127796848,0.75,0.75,,,,,
1512,6206528,12096,0.006834662190611817,0.875,0.875,,,,,
1513,6210312,12104,0.005087741986061907,0.75,0.75,0.008541515779014106,0.75,0.75,,
1514,6213648,12112,0.007085502108280784,1.0,1.0,,,,,
1515,6217240,12120,0.006865280175207088,0.625,0.625,,,,,
1516,6221344,12128,0.007315330368862364,0.875,0.875,,,,,
1517,6225960,12136,0.007331028286680423,0.875,0.875,,,,,
1518,6229552,12144,0.008616590445071511,0.625,0.625,,,,,
1519,6233720,12152,0.006940072924912087,0.875,0.875,,,,,
1520,6236864,12160,0.007525619221262088,0.75,0.75,,,,,
1521,6240712,12168,0.008447776903828275,0.875,0.875,0.004868092085265525,1.0,1.0,,
1522,6244112,12176,0.004594069220269641,1.0,1.0,,,,,
1523,6249048,12184,0.00543940586547564,0.75,0.75,,,,,
1524,6252192,12192,0.00582676917945166,0.875,0.875,,,,,
1525,6255912,12200,0.004169312611117562,1.0,1.0,,,,,
1526,6259888,12208,0.006083906196789583,1.0,1.0,,,,,
1527,6263608,12216,0.006707421793581374,0.875,0.875,,,,,
1528,6267328,12224,0.006618168677050009,0.75,0.75,,,,,
1529,6273416,12232,0.0038432254914552016,0.875,0.875,0.007279229474772152,0.875,0.875,,
1530,6276432,12240,0.00431508005605244,0.875,0.875,,,,,
1531,6280728,12248,0.007482281515563375,0.875,0.875,,,,,
1532,6285408,12256,0.007320025706030489,0.75,0.75,,,,,
1533,6288680,12264,0.004886338854992802,1.0,1.0,,,,,
1534,6294896,12272,0.0045433948383386555,0.875,0.875,,,,,
1535,6297592,12280,0.010519841377740754,0.625,0.625,,,,,
1536,6301824,12288,0.0052931886627536305,0.75,0.75,,,,,
1537,6308040,12296,0.006351836777145337,0.625,0.625,0.010223585147173097,0.75,0.75,,
1538,6312272,12304,0.008240659889633998,0.875,0.875,,,,,
1539,6316696,12312,0.005680101062062563,1.0,1.0,,,,,
1540,6319712,12320,0.005333444939653319,1.0,1.0,,,,,
1541,6323368,12328,0.008879549840983535,0.625,0.625,,,,,
1542,6327472,12336,0.006622699534808148,0.75,0.75,,,,,
1543,6330872,12344,0.006953619301308363,1.0,1.0,,,,,
1544,6335232,12352,0.00651477108854589,1.0,1.0,,,,,
1545,6339208,12360,0.006611457593721574,0.875,0.875,0.005951649267457808,0.75,0.75,,
1546,6342224,12368,0.010125117924737168,0.75,0.75,,,,,
1547,6344984,12376,0.009568268176128086,0.875,0.875,,,,,
1548,6348064,12384,0.0049163967326860914,1.0,1.0,,,,,
1549,6352104,12392,0.0054375508010628265,0.875,0.875,,,,,
1550,6355504,12400,0.010137601723276725,0.75,0.75,,,,,
1551,6359032,12408,0.0061025090178165415,0.75,0.75,,,,,
1552,6362112,12416,0.007218395346614423,0.875,0.875,,,,,
1553,6365576,12424,0.006273228942056046,0.875,0.875,0.005521725112923008,1.0,1.0,,
1554,6370128,12432,0.006733104862102721,0.875,0.875,,,,,
1555,6375576,12440,0.00776827875593385,0.75,0.75,,,,,
1556,6379808,12448,0.004409849413939167,0.875,0.875,,,,,
1557,6383400,12456,0.011022655204879888,0.625,0.625,,,,,
1558,6387504,12464,0.00797653178613269,0.5,0.5,,,,,
1559,6392184,12472,0.004830446853761187,0.75,0.75,,,,,
1560,6396800,12480,0.005379002665079523,1.0,1.0,,,,,
1561,6400968,12488,0.005545919478494586,1.0,1.0,0.008923308082973884,0.75,0.75,,
1562,6405520,12496,0.006302774457057629,0.875,0.875,,,,,
1563,6408728,12504,0.00808636377118556,0.625,0.625,,,,,
1564,6413344,12512,0.005494720830229537,0.75,0.75,,,,,
1565,6417064,12520,0.00410118285802552,1.0,1.0,,,,,
1566,6421040,12528,0.005752689554208633,0.875,0.875,,,,,
1567,6424184,12536,0.007703417576804423,0.875,0.875,,,,0.8190000057220459,0.7874396097889161
1568,6428672,12544,0.006859230711698594,0.875,0.875,,,,,
1569,6433352,12552,0.007255359681748272,0.75,0.75,0.006105493937430188,0.875,0.875,,
1570,6437456,12560,0.007044934233480622,0.875,0.875,,,,,
1571,6442136,12568,0.0037121987965364183,1.0,1.0,,,,,
