step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1270,5297520,10160,0.0068446502080956725,0.75,0.75,,,,,
1271,5300536,10168,0.006776089097001189,0.75,0.75,,,,,
1272,5304192,10176,0.005577597340218678,1.0,1.0,,,,,
1273,5309448,10184,0.003461047342228101,0.875,0.875,0.00932994071484861,0.625,0.625,,
1274,5313296,10192,0.006122733249165975,0.875,0.875,,,,,
1275,5316888,10200,0.004241100545525684,1.0,1.0,,,,,
1276,5323040,10208,0.005734755339396256,0.75,0.75,,,,,
1277,5328104,10216,0.008291503667137235,0.875,0.875,,,,,
1278,5332656,10224,0.010028621434135009,0.625,0.625,,,,,
1279,5336312,10232,0.006854452567876693,0.75,0.75,,,,,
1280,5340160,10240,0.006338972796665155,0.75,0.75,,,,,
1281,5343368,10248,0.006450725156951446,0.875,0.875,0.0038259093980971483,1.0,1.0,,
1282,5347792,10256,0.006382191918482277,0.875,0.875,,,,,
1283,5352536,10264,0.005616208664404761,0.875,0.875,,,,,
1284,5355744,10272,0.007896929320643849,1.0,1.0,,,,,
1285,5360616,10280,0.006900499370421613,0.625,0.625,,,,,
1286,5363952,10288,0.008739447642457786,0.75,0.75,,,,,
1287,5367160,10296,0.01041840661037294,0.75,0.75,,,,,
1288,5371328,10304,0.007042264026612921,0.875,0.875,,,,,
1289,5376136,10312,0.0054573280318755265,0.875,0.875,0.009104134701197818,0.875,0.875,,
1290,5381264,10320,0.004370454320422328,1.0,1.0,,,,,
1291,5385496,10328,0.008687111413855666,0.75,0.75,,,,,
1292,5390304,10336,0.00626055467239811,0.875,0.875,,,,,
1293,5396584,10344,0.006093777354910991,0.75,0.75,,,,,
1294,5399856,10352,0.004102722015144504,1.0,1.0,,,,,
1295,5405432,10360,0.00591999913863366,0.875,0.875,,,,,
1296,5409664,10368,0.005030923282366864,1.0,1.0,,,,,
1297,5413576,10376,0.007943425161671645,0.875,0.875,0.006866362647074538,1.0,1.0,,
1298,5418320,10384,0.005461229952361604,0.75,0.75,,,,,
1299,5422296,10392,0.006705460003492138,1.0,1.0,,,,,
1300,5425056,10400,0.009825937097023597,0.75,0.75,,,,,
1301,5429352,10408,0.004541736218771805,0.875,0.875,,,,,
1302,5432944,10416,0.007899431877739348,1.0,1.0,,,,,
1303,5437880,10424,0.006614416079676984,1.0,1.0,,,,,
1304,5441600,10432,0.006936825719543494,0.875,0.875,,,,,
1305,5446152,10440,0.006645242127224216,0.875,0.875,0.009979254105862274,0.75,0.75,,
1306,5450384,10448,0.00584431554228619,0.875,0.875,,,,,
1307,5453080,10456,0.011102486433290922,1.0,1.0,,,,,
1308,5457696,10464,0.006304250893647428,0.875,0.875,,,,,
1309,5462504,10472,0.006793943177109662,1.0,1.0,,,,,
1310,5465648,10480,0.007861103922036362,0.625,0.625,,,,,
1311,5469880,10488,0.006191868006416631,1.0,1.0,,,,,
1312,5475328,10496,0.004775632502621013,0.75,0.75,,,,,
1313,5479944,10504,0.00547861772419023,0.875,0.875,0.010210394445287763,0.5,0.5,,
1314,5484304,10512,0.0037176356172043024,1.0,1.0,,,,,
1315,5491928,10520,0.004415400407125935,0.875,0.875,,,,,
1316,5495328,10528,0.006596794549735612,1.0,1.0,,,,,
1317,5499560,10536,0.006283810580390984,0.75,0.75,,,,,
1318,5504048,10544,0.007351877207386869,0.75,0.75,,,,,
1319,5508216,10552,0.005072017059157964,0.75,0.75,,,,,
1320,5511680,10560,0.0073200411096392935,0.875,0.875,,,,,
1321,5516616,10568,0.0057074903574472445,0.75,0.75,0.0078421187725284,0.875,0.875,,
1322,5521360,10576,0.008645938406703947,0.5,0.5,,,,,
1323,5525336,10584,0.007319907363613063,1.0,1.0,,,,,
1324,5529120,10592,0.005529243867402442,1.0,1.0,,,,,
1325,5533544,10600,0.005126287685582027,0.875,0.875,,,,,
1326,5537008,10608,0.002234359259463123,0.875,0.875,,,,,
1327,5541304,10616,0.006551511355926971,0.75,0.75,,,,,
1328,5545408,10624,0.008502876186065968,0.625,0.625,,,,,
1329,5548872,10632,0.004847340193943416,1.0,1.0,0.006491333376947771,0.625,0.625,,
1330,5551248,10640,0.007530808971771338,0.75,0.75,,,,,
1331,5555608,10648,0.006143609027829057,0.75,0.75,,,,,
1332,5559776,10656,0.005964001352162802,0.75,0.75,,,,,
1333,5563368,10664,0.006068931065724211,0.875,0.875,,,,,
1334,5568560,10672,0.0057308204905275354,1.0,1.0,,,,,
1335,5571704,10680,0.00876853040810729,0.875,0.875,,,,,
1336,5576960,10688,0.004891769051087471,1.0,1.0,,,,,
1337,5581576,10696,0.007488677681323602,0.75,0.75,0.006824668240118919,0.75,0.75,,
1338,5586256,10704,0.007216442809505368,1.0,1.0,,,,,
1339,5589080,10712,0.010292524496090574,0.75,0.75,,,,,
1340,5592992,10720,0.007018127263055777,0.875,0.875,,,,,
1341,5597288,10728,0.007590102688963526,0.875,0.875,,,,,
1342,5600368,10736,0.008705159323109122,0.75,0.75,,,,,
1343,5605240,10744,0.006831067015250686,0.75,0.75,,,,,
1344,5609024,10752,0.006303920837797291,0.875,0.875,,,,,
1345,5612552,10760,0.005451404501654412,0.75,0.75,0.0058477137711482885,1.0,1.0,,
1346,5616144,10768,0.005631921187072608,0.875,0.875,,,,,
1347,5620568,10776,0.00584994492713598,1.0,1.0,,,,,
1348,5625504,10784,0.004429559051389345,1.0,1.0,,,,,
1349,5630440,10792,0.005268694734985942,0.75,0.75,,,,,
1350,5634992,10800,0.008434497008681463,0.75,0.75,,,,,
1351,5638584,10808,0.006608055174562677,1.0,1.0,,,,,
1352,5641984,10816,0.009094322120572039,0.625,0.625,,,,,
1353,5646472,10824,0.006415180797582701,0.75,0.75,0.0058122105830669775,1.0,1.0,,
1354,5651408,10832,0.009066177271788687,0.75,0.75,,,,,
1355,5655256,10840,0.005724092555742144,0.75,0.75,,,,,
1356,5660896,10848,0.0054636275644068385,0.875,0.875,,,,,
1357,5664168,10856,0.007995804742692122,0.875,0.875,,,,,
1358,5670192,10864,0.008405196771237435,0.875,0.875,,,,,
1359,5673400,10872,0.010364888703343724,0.875,0.875,,,,,
1360,5677248,10880,0.007970955165083086,0.75,0.75,,,,,
1361,5681480,10888,0.008474244170634459,0.75,0.75,0.00821917913005178,0.875,0.875,,
1362,5686992,10896,0.005142191552486142,0.875,0.875,,,,,
1363,5691672,10904,0.005920557512427148,0.875,0.875,,,,,
1364,5696736,10912,0.005110706393667806,0.875,0.875,,,,,
1365,5700008,10920,0.0055528094466201095,0.875,0.875,,,,,
1366,5706032,10928,0.004513223862760835,0.875,0.875,,,,,
1367,5710968,10936,0.006646222947591248,1.0,1.0,,,,,
1368,5715456,10944,0.006882609590069019,1.0,1.0,,,,,
1369,5718664,10952,0.008969427814699261,0.75,0.75,0.006787269466225234,0.625,0.625,,
1370,5721936,10960,0.006555950760525834,0.75,0.75,,,,,
1371,5725528,10968,0.004218915533738694,1.0,1.0,,,,,
1372,5729248,10976,0.008482199306620673,0.5,0.5,,,,,
1373,5733416,10984,0.009005076633833892,0.75,0.75,,,,,
1374,5737776,10992,0.006912794768332308,0.875,0.875,,,,,
1375,5741304,11000,0.005445919005238514,1.0,1.0,,,,,
1376,5745792,11008,0.006723401694534967,0.875,0.875,,,,,
1377,5750664,11016,0.004889686647762683,0.875,0.875,0.007120189939858486,0.875,0.875,,
1378,5754128,11024,0.005872779800221949,0.875,0.875,,,,,
1379,5758360,11032,0.007967593693588041,0.625,0.625,,,,,
1380,5763680,11040,0.005876953114363315,0.875,0.875,,,,,
1381,5767720,11048,0.008614361369327576,0.75,0.75,,,,,
1382,5771248,11056,0.007510503317391931,0.75,0.75,,,,,
1383,5774328,11064,0.00540845846779561,1.0,1.0,,,,,
1384,5777920,11072,0.00919164313029058,0.875,0.875,,,,,
1385,5782472,11080,0.00491801352087732,0.875,0.875,0.00929677480283867,0.875,0.875,,
1386,5786128,11088,0.008645789372849344,0.75,0.75,,,,,
1387,5790488,11096,0.008694177651848366,0.5,0.5,,,,,
1388,5796896,11104,0.0065945994986911696,0.75,0.75,,,,,
1389,5800872,11112,0.0051302031898546345,0.75,0.75,,,,,
1390,5805104,11120,0.007343499786644037,0.875,0.875,,,,,
1391,5809400,11128,0.007103164788504315,0.875,0.875,,,,,
1392,5814912,11136,0.004814174391255768,1.0,1.0,,,,,
1393,5819336,11144,0.007652706730895474,0.75,0.75,0.00881037095549146,0.5,0.5,,
1394,5822864,11152,0.004874831458593794,0.75,0.75,,,,,
1395,5826328,11160,0.007380573111978503,0.875,0.875,,,,,
1396,5831328,11168,0.005012074067112391,0.875,0.875,,,,,
1397,5834536,11176,0.010530496226497554,0.625,0.625,,,,,
1398,5837680,11184,0.009136386971876551,0.625,0.625,,,,,
1399,5843000,11192,0.004447043269681163,0.75,0.75,,,,,
1400,5848000,11200,0.0031338894839156237,1.0,1.0,,,,,
1401,5852680,11208,0.005361799772944695,0.875,0.875,0.010115970687659275,0.625,0.625,,
1402,5856592,11216,0.008357279512835266,0.75,0.75,,,,,
1403,5862808,11224,0.005036512540739348,0.75,0.75,,,,,
1404,5865952,11232,0.005518311822764194,0.875,0.875,,,,,
1405,5870760,11240,0.007099388672515581,0.875,0.875,,,,,
1406,5874032,11248,0.006573562716829711,1.0,1.0,,,,,
1407,5878008,11256,0.005977059263510927,0.875,0.875,,,,,
1408,5881856,11264,0.006888738318853835,1.0,1.0,,,,,
1409,5885768,11272,0.0080098268650732,0.875,0.875,0.004405352185224413,0.875,0.875,,
1410,5890576,11280,0.005804248696879887,1.0,1.0,,,,,
1411,5895000,11288,0.007449420948683537,0.875,0.875,,,,,
1412,5897760,11296,0.00950728664110564,0.625,0.625,,,,,
1413,5901416,11304,0.005896092769431319,1.0,1.0,,,,,
1414,5905584,11312,0.0048326290208929095,1.0,1.0,,,,,
1415,5910392,11320,0.005649728552064778,0.875,0.875,,,,,
1416,5913984,11328,0.007505176060303715,0.75,0.75,,,,,
1417,5918344,11336,0.005884943875011414,0.875,0.875,0.006887999250791929,0.875,0.875,,
1418,5921232,11344,0.010012581634879735,0.75,0.75,,,,,
1419,5927192,11352,0.007284396581769311,0.75,0.75,,,,,
1420,5930080,11360,0.0039873630636264494,1.0,1.0,,,,,
1421,5935016,11368,0.004689088254794454,0.875,0.875,,,,,
1422,5940528,11376,0.006216164859504236,0.875,0.875,,,,,
1423,5944696,11384,0.006576008363300569,0.875,0.875,,,,,
1424,5949184,11392,0.004110369964905866,1.0,1.0,,,,,
1425,5953160,11400,0.007794200962704142,0.875,0.875,0.007176583048957737,0.875,0.875,,
1426,5956560,11408,0.007381496579242077,1.0,1.0,,,,,
1427,5960280,11416,0.008601929118509342,0.625,0.625,,,,,
1428,5964320,11424,0.007588243796358304,1.0,1.0,,,,,
1429,5969320,11432,0.005690785732203506,0.625,0.625,,,,,
1430,5972016,11440,0.010520414034550299,0.375,0.375,,,,,
1431,5975288,11448,0.008602374396504492,0.75,0.75,,,,,
1432,5979712,11456,0.005530626341218396,1.0,1.0,,,,,
1433,5983688,11464,0.008848800994053723,0.75,0.75,0.005944148613438026,0.875,0.875,,
1434,5988944,11472,0.004664388991725678,1.0,1.0,,,,,
1435,5993560,11480,0.008140609627570667,0.75,0.75,,,,,
1436,5997536,11488,0.008710948331196814,0.875,0.875,,,,,
1437,6001640,11496,0.006745815096141192,0.875,0.875,,,,,
1438,6004336,11504,0.005195207550901285,0.875,0.875,,,,,
1439,6009272,11512,0.0062479317497874795,1.0,1.0,,,,,
1440,6013696,11520,0.00853290083284966,0.625,0.625,,,,,
1441,6016648,11528,0.00760335013817862,1.0,1.0,0.004388538558933208,0.875,0.875,,
1442,6020752,11536,0.007202131189322444,0.5,0.5,,,,,
1443,6024280,11544,0.0074178369658520395,1.0,1.0,,,,,
1444,6028320,11552,0.007321429631700836,0.875,0.875,,,,,
1445,6031528,11560,0.007297731488725808,0.75,0.75,,,,,
1446,6036912,11568,0.007739700830014412,0.75,0.75,,,,,
1447,6040888,11576,0.007947556984489974,0.875,0.875,,,,,
1448,6045504,11584,0.0040378668245442985,1.0,1.0,,,,,
1449,6051272,11592,0.007029978398264478,0.75,0.75,0.006134912648865447,1.0,1.0,,
1450,6054736,11600,0.008256925049105877,0.75,0.75,,,,,
1451,6059160,11608,0.0063117319019530506,0.75,0.75,,,,,
1452,6063264,11616,0.007105268219235026,0.875,0.875,,,,,
1453,6068200,11624,0.006568856624458231,0.5,0.5,,,,,
1454,6074416,11632,0.004586914607030478,0.875,0.875,,,,,
1455,6078712,11640,0.00602063561713856,0.625,0.625,,,,,
1456,6083904,11648,0.004300571512730045,0.625,0.625,,,,,
1457,6088520,11656,0.005577431882478115,0.875,0.875,0.004249996400406559,0.875,0.875,,
1458,6093648,11664,0.006441431211597748,0.875,0.875,,,,,
1459,6098840,11672,0.008031431955290323,0.75,0.75,,,,,
1460,6102112,11680,0.006726906189574879,0.75,0.75,,,,,
1461,6107368,11688,0.0045919473261323545,1.0,1.0,,,,,
1462,6110256,11696,0.009233566108904807,0.875,0.875,,,,,
1463,6115576,11704,0.006984728888278848,1.0,1.0,,,,,
1464,6119040,11712,0.007740052993830259,1.0,1.0,,,,,
1465,6122568,11720,0.006098669906009892,0.875,0.875,0.008326497830872224,0.75,0.75,,
1466,6128208,11728,0.0050465268413810655,0.625,0.625,,,,,
1467,6134104,11736,0.005042341707932446,0.375,0.375,,,,,
1468,6138016,11744,0.009466140305484625,0.75,0.75,,,,,
1469,6144040,11752,0.005197489849044572,1.0,1.0,,,,,
1470,6147760,11760,0.007982429391840252,1.0,1.0,,,,,
1471,6151800,11768,0.005550880367572358,0.875,0.875,,,,,
1472,6155264,11776,0.007065880396377254,0.625,0.625,,,,,
1473,6158280,11784,0.006903801938615689,0.875,0.875,0.006520429301682978,0.875,0.875,,
1474,6163792,11792,0.0040978909840973755,1.0,1.0,,,,,
1475,6167000,11800,0.006567404933742835,0.75,0.75,,,,,
1476,6170848,11808,0.0075219105689293625,0.875,0.875,,,,,
1477,6174632,11816,0.00475380725455657,1.0,1.0,,,,,
1478,6178928,11824,0.004380489925914344,1.0,1.0,,,,,
1479,6182456,11832,0.0061122964293597055,0.75,0.75,,,,,
1480,6186624,11840,0.00952418581351574,0.625,0.625,,,,,
1481,6190472,11848,0.007959227856698161,1.0,1.0,0.009507080323234229,0.75,0.75,,
1482,6195664,11856,0.006638881383581018,1.0,1.0,,,,,
1483,6200792,11864,0.005201402674281401,0.625,0.625,,,,,
1484,6203552,11872,0.011085022896982523,0.75,0.75,,,,,
1485,6207272,11880,0.004338553194928291,1.0,1.0,,,,,
1486,6210224,11888,0.005383096100065451,0.875,0.875,,,,,
1487,6213944,11896,0.00863589272353727,0.625,0.625,,,,,
1488,6217984,11904,0.005501701892029558,1.0,1.0,,,,,
1489,6222216,11912,0.007280591365001166,1.0,1.0,0.005621763657455094,0.875,0.875,,
1490,6226256,11920,0.006191842085490814,0.875,0.875,,,,,
1491,6229720,11928,0.005785021146616352,1.0,1.0,,,,,
1492,6233248,11936,0.008816310471845909,0.75,0.75,,,,,
1493,6237032,11944,0.008795927970825932,0.875,0.875,,,,,
1494,6240688,11952,0.009108325051976413,0.875,0.875,,,,,
1495,6244088,11960,0.00990859244496398,0.75,0.75,,,,,
1496,6248000,11968,0.0068802535142646,0.75,0.75,,,,,
1497,6251976,11976,0.0068999248812215905,0.75,0.75,0.0062854313082800735,0.875,0.875,,
1498,6257168,11984,0.005074432448485484,0.875,0.875,,,,,
1499,6260696,11992,0.009000348968599865,0.75,0.75,,,,,
1500,6265376,12000,0.007316078679217387,0.75,0.75,,,,,
1501,6269480,12008,0.008568860477574661,0.75,0.75,,,,,
1502,6274096,12016,0.007716084848918221,0.75,0.75,,,,,
1503,6276728,12024,0.00840063871723125,1.0,1.0,,,,,
1504,6279424,12032,0.0071793509355857895,1.0,1.0,,,,,
1505,6282952,12040,0.004124085519993154,1.0,1.0,0.005775842383923819,0.875,0.875,,
1506,6286672,12048,0.005974807385224712,1.0,1.0,,,,,
1507,6289816,12056,0.006215544652388184,0.875,0.875,,,,,
1508,6293984,12064,0.006466846827124528,0.75,0.75,,,,,
1509,6298536,12072,0.005142299388453392,1.0,1.0,,,,,
1510,6302000,12080,0.006975049992159637,1.0,1.0,,,,,
1511,6304760,12088,0.008589977210491193,0.875,0.875,,,,,
1512,6311744,12096,0.0036963596071584964,0.875,0.875,,,,,
1513,6316488,12104,0.005926123100198808,0.875,0.875,0.005180535491330073,0.875,0.875,,
1514,6319376,12112,0.006839884807860282,0.625,0.625,,,,,
1515,6324184,12120,0.005299350224191381,1.0,1.0,,,,,
1516,6327648,12128,0.006498387463837835,0.875,0.875,,,,,
1517,6331112,12136,0.007932240559109252,0.875,0.875,,,,,
1518,6336176,12144,0.005838894969492956,0.875,0.875,,,,,
1519,6339960,12152,0.007344065577256217,0.875,0.875,,,,,
1520,6344768,12160,0.004147441328759633,1.0,1.0,,,,,
1521,6348488,12168,0.0056967840887538574,1.0,1.0,0.008536981163449099,0.75,0.75,,
1522,6353424,12176,0.005838617200331629,1.0,1.0,,,,,
1523,6356824,12184,0.004714442308635369,1.0,1.0,,,,,
1524,6359840,12192,0.006302010408401889,0.875,0.875,,,,,
1525,6363816,12200,0.007497011309235761,0.75,0.75,,,,,
1526,6366512,12208,0.010527247608589776,0.75,0.75,,,,,
1527,6369784,12216,0.009688442944227502,0.875,0.875,,,,,
1528,6373504,12224,0.009012639613112822,1.0,1.0,,,,,
1529,6376712,12232,0.006982010562431762,0.75,0.75,0.00655915851688166,1.0,1.0,,
1530,6381520,12240,0.00659513249643181,0.875,0.875,,,,,
1531,6386136,12248,0.007746306980291016,0.875,0.875,,,,,
1532,6390944,12256,0.0036792003611537893,0.875,0.875,,,,,
1533,6394216,12264,0.007542856419311964,0.875,0.875,,,,,
1534,6397104,12272,0.005767249353362559,0.875,0.875,,,,,
1535,6400056,12280,0.006752720986278335,0.75,0.75,,,,,
1536,6403904,12288,0.010877835427834643,0.75,0.75,,,,,
1537,6407048,12296,0.009001694353513995,0.75,0.75,0.008901044432095544,0.625,0.625,,
1538,6411152,12304,0.006997968047506469,1.0,1.0,,,,,
1539,6415128,12312,0.006661095398700038,1.0,1.0,,,,,
1540,6419936,12320,0.006771265325519095,0.875,0.875,,,,,
1541,6424232,12328,0.006381575065199813,0.625,0.625,,,,,
1542,6428784,12336,0.006531812238136469,0.875,0.875,,,,,
1543,6434872,12344,0.004317087943155196,0.75,0.75,,,,,
1544,6439744,12352,0.0054482220421567,0.875,0.875,,,,,
1545,6443528,12360,0.005376665186255505,1.0,1.0,0.010734619421304022,0.75,0.75,,
1546,6449040,12368,0.004279125295871238,1.0,1.0,,,,,
1547,6452120,12376,0.009561667201434398,0.75,0.75,,,,,
1548,6455008,12384,0.0064965552038995416,1.0,1.0,,,,,
1549,6458600,12392,0.0034912126858896823,1.0,1.0,,,,,
1550,6464432,12400,0.0054139501197133745,1.0,1.0,,,,,
1551,6468152,12408,0.008907765174523246,0.75,0.75,,,,,
1552,6472000,12416,0.005123974154253897,1.0,1.0,,,,,
1553,6475656,12424,0.006821186838483301,1.0,1.0,0.012081144202302762,0.5,0.5,,
1554,6478928,12432,0.007153522835458387,0.875,0.875,,,,,
1555,6482072,12440,0.009255509765338779,0.75,0.75,,,,,
1556,6485792,12448,0.005594856721145538,0.875,0.875,,,,,
1557,6491048,12456,0.005743244513301712,0.75,0.75,,,,,
1558,6494704,12464,0.009343318454373781,0.625,0.625,,,,,
1559,6498104,12472,0.006352501488361699,0.75,0.75,,,,,
1560,6504448,12480,0.009272551507717592,0.75,0.75,,,,,
1561,6509192,12488,0.005121789587896266,0.75,0.75,0.00845898365807709,0.5,0.5,,
1562,6512656,12496,0.007439954705878215,1.0,1.0,,,,,
1563,6517656,12504,0.007292339276039917,0.625,0.625,,,,,
1564,6521056,12512,0.004144160155120962,1.0,1.0,,,,,
1565,6524840,12520,0.005339197238434909,0.875,0.875,,,,,
1566,6529072,12528,0.00475889132981272,1.0,1.0,,,,,
1567,6532728,12536,0.006100583698205299,0.875,0.875,,,,,
1568,6537600,12544,0.008789762160974556,0.875,0.875,,,,,
1569,6539528,12552,0.006740007296658348,0.875,0.875,0.009201869097551139,0.75,0.75,,
1570,6543888,12560,0.006492916119337223,0.75,0.75,,,,,
1571,6547736,12568,0.006675997832459344,0.75,0.75,,,,,
1572,6551520,12576,0.007796192541939842,0.75,0.75,,,,,
1573,6556008,12584,0.0070138191589490416,0.875,0.875,,,,,
1574,6561136,12592,0.006149573933776583,0.75,0.75,,,,,
1575,6565880,12600,0.006066312238826184,0.875,0.875,,,,,
1576,6569600,12608,0.005593361079891725,0.875,0.875,,,,,
1577,6572360,12616,0.007068209108602118,0.75,0.75,0.007799868994229692,0.75,0.75,,
1578,6575312,12624,0.009075375256264505,0.875,0.875,,,,,
1579,6579352,12632,0.008389487055919343,0.875,0.875,,,,,
1580,6583392,12640,0.006061516452534364,0.75,0.75,,,,,
1581,6588584,12648,0.004874075712768738,1.0,1.0,,,,,
1582,6594160,12656,0.007059473315356097,0.875,0.875,,,,,
1583,6599416,12664,0.0063398787820418126,0.875,0.875,,,,,
1584,6603776,12672,0.008009372645129088,0.75,0.75,,,,,
1585,6606984,12680,0.004902056306388919,1.0,1.0,0.006467957972380751,0.75,0.75,,
1586,6611920,12688,0.006451805613704494,0.75,0.75,,,,,
1587,6617304,12696,0.005006707529351907,0.625,0.625,,,,,
1588,6621216,12704,0.010352231235256146,0.875,0.875,,,,,
1589,6625640,12712,0.008859612264577762,0.75,0.75,,,,,
1590,6629680,12720,0.009720800681744152,0.75,0.75,,,,,
1591,6632312,12728,0.007571415475151085,0.75,0.75,,,,,
1592,6636416,12736,0.006361285371160216,0.75,0.75,,,,,
1593,6639752,12744,0.006892438227271367,0.75,0.75,0.004699093974508032,1.0,1.0,,
1594,6644816,12752,0.004850688498447635,0.875,0.875,,,,,
1595,6648920,12760,0.0041517988267044245,1.0,1.0,,,,,
1596,6651936,12768,0.005971926396153821,0.875,0.875,,,,,
1597,6657768,12776,0.00761488693559271,0.875,0.875,,,,,
1598,6662064,12784,0.004925067408985231,0.75,0.75,,,,,
1599,6668216,12792,0.005585791794815887,0.75,0.75,,,,,
1600,6672960,12800,0.006274225992173487,1.0,1.0,,,,,
1601,6676296,12808,0.006260018561428686,0.875,0.875,0.0059696147775976215,0.75,0.75,,
1602,6678608,12816,0.008637986672782727,0.875,0.875,,,,,
1603,6682456,12824,0.008615620800689486,0.875,0.875,,,,,
1604,6685920,12832,0.005095597999724821,1.0,1.0,,,,,
1605,6689640,12840,0.005396694413567311,0.875,0.875,,,,,
1606,6694000,12848,0.0090157994512928,0.875,0.875,,,,,
1607,6698104,12856,0.005791105139460097,0.875,0.875,,,,,
1608,6702848,12864,0.006083164311245808,0.75,0.75,,,,,
1609,6707208,12872,0.006361595858241983,0.75,0.75,0.009823330033845916,0.75,0.75,,
1610,6710800,12880,0.006741507087125091,0.875,0.875,,,,,
1611,6714264,12888,0.008305622930082617,0.625,0.625,,,,,
1612,6717472,12896,0.0075056124901812515,0.875,0.875,,,,,
1613,6721320,12904,0.00826615026292257,0.75,0.75,,,,,
1614,6725680,12912,0.0057433599887327475,0.875,0.875,,,,,
1615,6730040,12920,0.009499621890660937,0.75,0.75,,,,,
1616,6734528,12928,0.005801897500762436,0.75,0.75,,,,,
1617,6738568,12936,0.006109847911285993,0.875,0.875,0.007225674566885132,0.875,0.875,,
1618,6743312,12944,0.005349112747572971,0.875,0.875,,,,,
1619,6746840,12952,0.006793789167218862,1.0,1.0,,,,,
1620,6752800,12960,0.006814832995353434,0.75,0.75,,,,,
1621,6756328,12968,0.0066050703156961274,0.75,0.75,,,,,
1622,6759600,12976,0.006689939072316117,0.875,0.875,,,,,
1623,6762488,12984,0.00966192976079425,0.625,0.625,,,,,
1624,6766400,12992,0.0043323766344630235,1.0,1.0,,,,,
1625,6770440,13000,0.005509277529042159,1.0,1.0,0.004665882116805613,0.875,0.875,,
1626,6774160,13008,0.006910482013313275,0.625,0.625,,,,,
1627,6777432,13016,0.007794894618191278,0.875,0.875,,,,,
1628,6781344,13024,0.007127570371735405,0.875,0.875,,,,,
1629,6785384,13032,0.005485718492297612,0.875,0.875,,,,,
1630,6788208,13040,0.005442158730163047,0.75,0.75,,,,,
1631,6793464,13048,0.004870202846759055,0.875,0.875,,,,,
1632,6796608,13056,0.006105241282801906,0.875,0.875,,,,,
1633,6802120,13064,0.004853653006542915,0.875,0.875,0.004888785518913189,0.875,0.875,,
1634,6806096,13072,0.009765353599868763,0.75,0.75,,,,,
1635,6808856,13080,0.01316486099886624,0.625,0.625,,,,,
1636,6813024,13088,0.006171374756839273,0.75,0.75,,,,,
1637,6816168,13096,0.0062195728397984274,0.625,0.625,,,,,
1638,6819056,13104,0.006020761564527006,1.0,1.0,,,,,
1639,6823416,13112,0.0052514173688896,0.75,0.75,,,,,
1640,6826496,13120,0.005713687098012472,1.0,1.0,,,,,
1641,6830152,13128,0.009925899811317026,0.875,0.875,0.005097382590740659,0.75,0.75,,
1642,6833552,13136,0.0053468588342047135,0.875,0.875,,,,,
1643,6837080,13144,0.01042962869174763,0.875,0.875,,,,,
1644,6842400,13152,0.004738135754737854,0.625,0.625,,,,,
1645,6846760,13160,0.006241790356815565,0.625,0.625,,,,,
1646,6850800,13168,0.008956451719018222,1.0,1.0,,,,,
1647,6853752,13176,0.00950978607134974,1.0,1.0,,,,,
1648,6858368,13184,0.006198764478552134,1.0,1.0,,,,,
1649,6862216,13192,0.008107055371071741,0.5,0.5,0.006447743715532622,0.75,0.75,,
1650,6866000,13200,0.00820955693071436,0.875,0.875,,,,,
1651,6869464,13208,0.005310584578200641,1.0,1.0,,,,,
1652,6872800,13216,0.006254666564851292,1.0,1.0,,,,,
1653,6876392,13224,0.006172832725258373,0.875,0.875,,,,,
1654,6880048,13232,0.005329762192996693,0.875,0.875,,,,,
1655,6883832,13240,0.008896911408961206,0.75,0.75,,,,,
1656,6889024,13248,0.005815739383148658,1.0,1.0,,,,,
1657,6893192,13256,0.007477250296662904,0.875,0.875,0.006741607767208095,0.875,0.875,,
1658,6896976,13264,0.0076999788750434445,0.75,0.75,,,,,
1659,6900120,13272,0.0057753403176953235,0.75,0.75,,,,,
1660,6903840,13280,0.008739863559106048,0.875,0.875,,,,,
1661,6906984,13288,0.0033701476095914324,1.0,1.0,,,,,
1662,6913072,13296,0.006100094217185038,0.75,0.75,,,,,
1663,6917944,13304,0.0058650449061745605,0.875,0.875,,,,,
1664,6921024,13312,0.007012515145383254,1.0,1.0,,,,,
1665,6924552,13320,0.006538599893110581,0.75,0.75,0.0065575799555393395,0.875,0.875,,
1666,6929872,13328,0.0048077981273837046,1.0,1.0,,,,,
1667,6934424,13336,0.007484352488838039,0.75,0.75,,,,,
1668,6937632,13344,0.00527612250091585,1.0,1.0,,,,,
1669,6943272,13352,0.005722816256565477,0.5,0.5,,,,,
1670,6948912,13360,0.004902461544958437,1.0,1.0,,,,,
1671,6953848,13368,0.006115060737875779,0.875,0.875,,,,,
1672,6957824,13376,0.006708450777618788,0.875,0.875,,,,,
1673,6961160,13384,0.009201616199558603,0.75,0.75,0.005126977893911161,1.0,1.0,,
1674,6965776,13392,0.0051661006304894435,1.0,1.0,,,,,
1675,6969368,13400,0.0074758757187703955,0.875,0.875,,,,,
1676,6972896,13408,0.008699891808936017,0.625,0.625,,,,,
1677,6977448,13416,0.005443390329505578,1.0,1.0,,,,,
1678,6982832,13424,0.005275061930291188,0.875,0.875,,,,,
1679,6985528,13432,0.005042150326558926,0.875,0.875,,,,,
